SK_ID_CURR,TARGET,age,years_employed,income_group,employment_group,age_group,annuity_group,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,OCCUPATION_TYPE,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,loan_income_ratio,annuity_income_ratio,income_per_person,bureau_loan_count,active_loan_count,closed_loan_count,total_external_credit,previous_application_count,approved_application_count,refused_application_count
451922,0,53.44931506849315,4.723287671232876,Very Low,2-5 Years,50-60,Very High Burden,Secondary / secondary special,Married,House / apartment,Laborers,76500.0,1077061.5,31491.0,14.079235294117646,0.4116470588235294,38250.0,1.0,0.0,1.0,0.0,6.0,5.0,1.0
115516,0,35.21095890410959,5.583561643835616,Very Low,5-10 Years,30-40,Moderate Burden,Secondary / secondary special,Married,House / apartment,High skill tech staff,87750.0,188685.0,13549.5,2.1502564102564103,0.1544102564102564,43875.0,2.0,2.0,0.0,251995.5,5.0,5.0,0.0
254734,0,49.47123287671233,7.054794520547945,Medium,5-10 Years,40-50,Very High Burden,Higher education,Single / not married,House / apartment,Sales staff,157500.0,1305000.0,49837.5,8.285714285714286,0.31642857142857145,157500.0,2.0,0.0,2.0,230560.875,6.0,5.0,1.0
309050,0,39.93150684931507,4.405479452054794,Very Low,2-5 Years,30-40,Low Burden,Higher education,Married,Municipal apartment,Sales staff,67500.0,135000.0,7452.0,2.0,0.1104,22500.0,0.0,0.0,0.0,961704.0,5.0,3.0,0.0
366216,0,30.676712328767124,5.252054794520548,Low,5-10 Years,30-40,Moderate Burden,Secondary / secondary special,Married,With parents,Core staff,112500.0,679500.0,19867.5,6.04,0.1766,56250.0,13.0,3.0,10.0,2257416.09,6.0,5.0,0.0
435450,0,35.96986301369863,6.36986301369863,Medium,5-10 Years,30-40,High Burden,Secondary / secondary special,Married,House / apartment,Laborers,157500.0,1125000.0,32895.0,7.142857142857143,0.20885714285714285,39375.0,6.0,3.0,3.0,2073942.0,2.0,2.0,0.0
267092,0,59.25753424657534,,Very Low,,50-60,Very High Burden,Secondary / secondary special,Separated,House / apartment,,90000.0,263686.5,25816.5,2.92985,0.28685,90000.0,6.0,2.0,4.0,317074.5,6.0,5.0,1.0
300434,0,62.04383561643836,,Very Low,,60-70,Low Burden,Secondary / secondary special,Married,House / apartment,,65250.0,95940.0,9342.0,1.470344827586207,0.14317241379310344,32625.0,2.0,1.0,1.0,535500.0,1.0,1.0,0.0
117544,0,25.194520547945206,4.641095890410959,Very Low,2-5 Years,20-30,Very High Burden,Secondary / secondary special,Civil marriage,House / apartment,Sales staff,90000.0,640080.0,31261.5,7.112,0.34735,45000.0,1.0,1.0,0.0,128637.0,4.0,3.0,0.0
100020,0,35.42739726027397,3.6082191780821917,Low,2-5 Years,30-40,High Burden,Secondary / secondary special,Married,House / apartment,Drivers,108000.0,509602.5,26149.5,4.718541666666667,0.242125,54000.0,4.0,2.0,2.0,199485.0,2.0,2.0,0.0
182888,0,61.35616438356164,,Very Low,,60-70,Very High Burden,Secondary / secondary special,Married,House / apartment,,67500.0,753840.0,24448.5,11.168,0.3622,33750.0,7.0,1.0,6.0,1401853.5,4.0,2.0,0.0
318289,0,23.01095890410959,0.9917808219178083,Low,0-2 Years,20-30,Very Low Burden,Higher education,Separated,House / apartment,IT staff,112500.0,180000.0,9000.0,1.6,0.08,112500.0,0.0,0.0,0.0,961704.0,1.0,1.0,0.0
338596,0,38.76712328767123,2.9123287671232876,Very Low,2-5 Years,30-40,Very High Burden,Secondary / secondary special,Married,House / apartment,Sales staff,90000.0,654498.0,27859.5,7.2722,0.30955,30000.0,0.0,0.0,0.0,961704.0,7.0,6.0,0.0
224763,0,23.254794520547946,2.186301369863014,Very High,2-5 Years,20-30,Very Low Burden,Higher education,Single / not married,House / apartment,High skill tech staff,247500.0,225000.0,17775.0,0.9090909090909091,0.07181818181818182,247500.0,2.0,2.0,0.0,3352500.0,1.0,1.0,0.0
207325,0,42.47397260273973,2.041095890410959,High,2-5 Years,40-50,High Burden,Secondary / secondary special,Married,House / apartment,Drivers,202500.0,728460.0,44563.5,3.5973333333333333,0.22006666666666666,101250.0,6.0,1.0,5.0,4692420.0,2.0,1.0,1.0
162017,0,39.16438356164384,2.095890410958904,High,2-5 Years,30-40,Low Burden,Secondary / secondary special,Married,House / apartment,,189000.0,284400.0,20740.5,1.5047619047619047,0.10973809523809523,94500.0,5.0,1.0,4.0,1717600.5,5.0,3.0,2.0
287507,0,51.45753424657534,1.5890410958904109,Very Low,0-2 Years,50-60,Very High Burden,Secondary / secondary special,Married,House / apartment,Sales staff,67500.0,675000.0,21775.5,10.0,0.3226,33750.0,3.0,2.0,1.0,565989.7949999999,1.0,1.0,0.0
339287,0,33.583561643835615,11.983561643835616,High,10-20 Years,30-40,Low Burden,Higher education,Married,House / apartment,Core staff,180000.0,450000.0,19953.0,2.5,0.11085,45000.0,4.0,2.0,2.0,418707.0,2.0,2.0,0.0
190529,0,64.7068493150685,,Low,,60-70,Very High Burden,Secondary / secondary special,Married,House / apartment,,126000.0,794173.5,35113.5,6.302964285714285,0.27867857142857144,63000.0,1.0,1.0,0.0,563908.5,0.0,0.0,0.0
102661,0,36.38082191780822,11.558904109589042,High,10-20 Years,30-40,High Burden,Higher education,Single / not married,House / apartment,Accountants,225000.0,1890000.0,49986.0,8.4,0.22216,225000.0,4.0,1.0,3.0,723402.9,0.0,0.0,0.0
186367,0,36.62191780821918,6.304109589041096,High,5-10 Years,30-40,Very High Burden,Secondary / secondary special,Married,Rented apartment,Laborers,180000.0,746280.0,59094.0,4.146,0.3283,60000.0,0.0,0.0,0.0,961704.0,5.0,5.0,0.0
376697,0,60.66027397260274,8.53972602739726,Medium,5-10 Years,60-70,Moderate Burden,Lower secondary,Married,House / apartment,Laborers,157500.0,668304.0,28444.5,4.2432,0.1806,78750.0,4.0,2.0,2.0,1306818.27,9.0,6.0,2.0
199223,0,34.293150684931504,11.904109589041095,Very Low,10-20 Years,30-40,Very High Burden,Higher education,Married,House / apartment,High skill tech staff,85500.0,312678.0,25200.0,3.6570526315789476,0.29473684210526313,28500.0,1.0,0.0,1.0,47610.0,2.0,2.0,0.0
344261,0,59.95616438356164,,Very Low,,50-60,Very Low Burden,Secondary / secondary special,Married,House / apartment,,90000.0,112500.0,7569.0,1.25,0.0841,45000.0,2.0,1.0,1.0,594000.0,5.0,5.0,0.0
197267,0,45.4027397260274,27.29041095890411,Very High,20+ Years,40-50,Very Low Burden,Higher education,Married,House / apartment,Managers,270000.0,845023.5,22288.5,3.1297166666666665,0.08255,90000.0,1.0,1.0,0.0,4500000.0,6.0,4.0,1.0
322807,0,49.28219178082192,3.4383561643835616,High,2-5 Years,40-50,High Burden,Secondary / secondary special,Married,House / apartment,Drivers,220500.0,1113840.0,44172.0,5.051428571428572,0.2003265306122449,110250.0,1.0,0.0,1.0,112477.5,1.0,1.0,0.0
372390,0,63.64383561643836,1.9698630136986301,Low,0-2 Years,60-70,Very Low Burden,Secondary / secondary special,Married,House / apartment,Medicine staff,135000.0,135000.0,13482.0,1.0,0.09986666666666667,67500.0,6.0,0.0,6.0,945761.625,4.0,4.0,0.0
259065,0,30.4,2.2684931506849315,Very Low,2-5 Years,30-40,Very High Burden,Higher education,Married,House / apartment,Laborers,78750.0,203760.0,21618.0,2.5874285714285716,0.2745142857142857,39375.0,7.0,3.0,4.0,2096208.0,1.0,1.0,0.0
363484,0,30.73972602739726,7.6,High,5-10 Years,30-40,High Burden,Higher education,Married,House / apartment,Realty agents,225000.0,1575000.0,46053.0,7.0,0.20468,75000.0,7.0,3.0,4.0,14278414.5,3.0,3.0,0.0
345584,0,60.68767123287671,,Very Low,,60-70,Very High Burden,Secondary / secondary special,Married,House / apartment,,54000.0,299772.0,19287.0,5.551333333333333,0.3571666666666667,27000.0,0.0,0.0,0.0,961704.0,3.0,2.0,0.0
344668,0,29.87945205479452,4.435616438356164,Low,2-5 Years,20-30,Very High Burden,Incomplete higher,Married,House / apartment,,135000.0,1534500.0,42327.0,11.366666666666667,0.31353333333333333,67500.0,3.0,0.0,3.0,412601.94,4.0,3.0,0.0
454379,0,64.02739726027397,,Low,,60-70,High Burden,Secondary / secondary special,Married,House / apartment,,135000.0,540000.0,30280.5,4.0,0.2243,67500.0,12.0,1.0,11.0,647587.3049999999,1.0,1.0,0.0
432902,0,60.71506849315068,,Very Low,,60-70,Moderate Burden,Lower secondary,Civil marriage,House / apartment,,67500.0,119925.0,11988.0,1.7766666666666666,0.1776,33750.0,6.0,3.0,3.0,649701.0,1.0,1.0,0.0
315187,0,45.71506849315068,13.717808219178082,Very High,10-20 Years,40-50,Very Low Burden,Higher education,Married,House / apartment,Core staff,292500.0,513000.0,26320.5,1.7538461538461538,0.08998461538461539,146250.0,6.0,2.0,4.0,11508484.5,8.0,6.0,2.0
392675,0,28.04931506849315,0.25753424657534246,Low,0-2 Years,20-30,Moderate Burden,Secondary / secondary special,Married,House / apartment,Laborers,112500.0,253737.0,20178.0,2.25544,0.17936,28125.0,4.0,2.0,2.0,768060.0,9.0,6.0,1.0
324150,0,64.83561643835617,,High,,60-70,Moderate Burden,Secondary / secondary special,Widow,House / apartment,,189000.0,765261.0,30478.5,4.049,0.16126190476190477,189000.0,10.0,3.0,7.0,987867.45,14.0,8.0,1.0
195286,0,26.345205479452055,2.2794520547945205,Very Low,2-5 Years,20-30,Very Low Burden,Secondary / secondary special,Married,House / apartment,Sales staff,90000.0,135000.0,6750.0,1.5,0.075,22500.0,2.0,2.0,0.0,123007.5,4.0,2.0,1.0
403078,0,58.553424657534244,,Very Low,,50-60,High Burden,Lower secondary,Married,House / apartment,,69750.0,501435.0,16146.0,7.1890322580645165,0.23148387096774192,34875.0,14.0,6.0,8.0,2107154.295,4.0,1.0,2.0
374104,0,49.51780821917808,8.63013698630137,Low,5-10 Years,40-50,Moderate Burden,Secondary / secondary special,Married,House / apartment,Sales staff,103500.0,480060.0,18225.0,4.638260869565217,0.17608695652173914,51750.0,2.0,1.0,1.0,360000.0,4.0,3.0,0.0
150089,0,29.153424657534245,2.791780821917808,Low,2-5 Years,20-30,Very Low Burden,Secondary / secondary special,Married,House / apartment,Core staff,135000.0,231813.0,11965.5,1.7171333333333334,0.08863333333333333,45000.0,14.0,3.0,11.0,1276643.43,7.0,6.0,0.0
263512,0,54.33698630136986,30.416438356164385,Low,20+ Years,50-60,Low Burden,Secondary / secondary special,Separated,House / apartment,Laborers,135000.0,254700.0,14751.0,1.8866666666666667,0.10926666666666666,135000.0,18.0,5.0,13.0,1271246.355,4.0,3.0,0.0
226546,0,42.41917808219178,1.6931506849315068,Very High,0-2 Years,40-50,Low Burden,Secondary / secondary special,Married,House / apartment,Managers,270000.0,630000.0,31500.0,2.3333333333333335,0.11666666666666667,67500.0,1.0,0.0,1.0,9000000.0,1.0,1.0,0.0
283777,0,22.383561643835616,2.136986301369863,Very Low,2-5 Years,20-30,Very Low Burden,Secondary / secondary special,Married,House / apartment,High skill tech staff,67500.0,135000.0,6750.0,2.0,0.1,33750.0,0.0,0.0,0.0,961704.0,1.0,1.0,0.0
410008,0,35.64109589041096,3.6246575342465754,Very High,2-5 Years,30-40,Low Burden,Higher education,Married,House / apartment,Managers,405000.0,900000.0,45000.0,2.2222222222222223,0.1111111111111111,135000.0,1.0,0.0,1.0,143946.0,0.0,0.0,0.0
450594,0,27.553424657534247,1.106849315068493,Very Low,0-2 Years,20-30,Very High Burden,Secondary / secondary special,Single / not married,With parents,Laborers,90000.0,814041.0,23931.0,9.0449,0.2659,90000.0,1.0,0.0,1.0,104355.0,7.0,7.0,0.0
171323,0,53.26849315068493,3.6246575342465754,Medium,2-5 Years,50-60,Moderate Burden,Higher education,Married,House / apartment,,157500.0,254700.0,25321.5,1.6171428571428572,0.16077142857142857,78750.0,6.0,1.0,5.0,543576.6,2.0,1.0,1.0
266859,0,58.73150684931507,,Low,,50-60,Very Low Burden,Secondary / secondary special,Widow,House / apartment,,135000.0,299772.0,11430.0,2.2205333333333335,0.08466666666666667,135000.0,9.0,3.0,6.0,1968306.48,15.0,3.0,6.0
335428,0,29.4,1.4273972602739726,Low,0-2 Years,20-30,Low Burden,Secondary / secondary special,Married,House / apartment,Cooking staff,103500.0,284400.0,13387.5,2.747826086956522,0.12934782608695652,25875.0,0.0,0.0,0.0,961704.0,1.0,1.0,0.0
209702,1,29.805479452054794,0.5917808219178082,Low,0-2 Years,20-30,High Burden,Secondary / secondary special,Civil marriage,House / apartment,Sales staff,112500.0,808650.0,26217.0,7.188,0.23304,37500.0,2.0,2.0,0.0,432000.0,1.0,1.0,0.0
412620,0,32.40821917808219,0.6328767123287671,High,0-2 Years,30-40,High Burden,Higher education,Married,House / apartment,Drivers,202500.0,1085994.0,46012.5,5.362933333333333,0.22722222222222221,101250.0,9.0,3.0,6.0,3726724.5,3.0,3.0,0.0
437581,0,44.11232876712329,0.958904109589041,Very High,0-2 Years,40-50,Low Burden,Higher education,Married,House / apartment,,360000.0,1125000.0,47664.0,3.125,0.1324,180000.0,7.0,1.0,6.0,3786030.0,1.0,1.0,0.0
166381,0,49.345205479452055,13.824657534246576,High,10-20 Years,40-50,Very Low Burden,Secondary / secondary special,Married,House / apartment,Laborers,180000.0,270000.0,17383.5,1.5,0.096575,90000.0,8.0,2.0,6.0,1119839.04,5.0,4.0,0.0
415299,0,58.75616438356165,,Very Low,,50-60,Very High Burden,Secondary / secondary special,Married,House / apartment,,81000.0,1125000.0,32895.0,13.88888888888889,0.4061111111111111,40500.0,16.0,5.0,11.0,3059775.63,4.0,3.0,1.0
427094,0,34.73424657534247,3.5671232876712327,Low,2-5 Years,30-40,Very High Burden,Secondary / secondary special,Civil marriage,House / apartment,Core staff,135000.0,966555.0,51628.5,7.159666666666666,0.38243333333333335,45000.0,6.0,0.0,6.0,444594.69,4.0,4.0,0.0
445481,0,46.293150684931504,11.33972602739726,Low,10-20 Years,40-50,Very High Burden,Secondary / secondary special,Married,House / apartment,Laborers,112500.0,675000.0,32602.5,6.0,0.2898,28125.0,6.0,1.0,5.0,12365523.0,4.0,3.0,1.0
343048,0,64.21369863013699,,High,,60-70,Very Low Burden,Secondary / secondary special,Married,House / apartment,,202500.0,112500.0,10539.0,0.5555555555555556,0.05204444444444444,101250.0,3.0,0.0,3.0,184873.5,0.0,0.0,0.0
391727,0,38.364383561643834,7.8493150684931505,Very Low,5-10 Years,30-40,Very Low Burden,Higher education,Single / not married,House / apartment,Laborers,67500.0,94500.0,6718.5,1.4,0.09953333333333333,33750.0,5.0,3.0,2.0,465700.5,2.0,2.0,0.0
103849,0,30.29041095890411,7.734246575342466,High,5-10 Years,30-40,High Burden,Higher education,Married,House / apartment,IT staff,202500.0,1006920.0,42790.5,4.972444444444444,0.21131111111111112,50625.0,3.0,0.0,3.0,6427890.0,8.0,5.0,0.0
339860,0,39.326027397260276,2.706849315068493,Very Low,2-5 Years,30-40,Moderate Burden,Secondary / secondary special,Married,House / apartment,Medicine staff,76500.0,225000.0,11250.0,2.9411764705882355,0.14705882352941177,19125.0,2.0,2.0,0.0,63792.0,1.0,1.0,0.0
328487,0,52.1945205479452,0.24383561643835616,Medium,0-2 Years,50-60,Very High Burden,Secondary / secondary special,Married,House / apartment,Drivers,157500.0,900000.0,48955.5,5.714285714285714,0.31082857142857145,78750.0,1.0,0.0,1.0,1503180.0,2.0,1.0,0.0
259630,0,53.24931506849315,5.432876712328767,Low,5-10 Years,50-60,High Burden,Secondary / secondary special,Married,House / apartment,Security staff,135000.0,900000.0,26446.5,6.666666666666667,0.1959,67500.0,2.0,1.0,1.0,925920.0,1.0,1.0,0.0
354788,0,41.50684931506849,16.29041095890411,Very Low,10-20 Years,40-50,Moderate Burden,Secondary / secondary special,Married,House / apartment,Laborers,67500.0,117162.0,11718.0,1.7357333333333334,0.1736,22500.0,8.0,2.0,6.0,1136502.0,7.0,4.0,1.0
448668,0,31.164383561643834,10.391780821917807,Medium,10-20 Years,30-40,Very High Burden,Secondary / secondary special,Married,House / apartment,Sales staff,157500.0,679500.0,45594.0,4.314285714285714,0.2894857142857143,39375.0,3.0,1.0,2.0,502078.5,1.0,1.0,0.0
395782,1,53.52876712328767,16.10958904109589,Low,10-20 Years,50-60,High Burden,Secondary / secondary special,Widow,House / apartment,Secretaries,112500.0,675000.0,26901.0,6.0,0.23912,112500.0,8.0,4.0,4.0,1667238.3,7.0,5.0,2.0
111140,0,30.235616438356164,2.271232876712329,Very Low,2-5 Years,30-40,Very Low Burden,Secondary / secondary special,Civil marriage,House / apartment,Sales staff,81000.0,135000.0,6750.0,1.6666666666666667,0.08333333333333333,40500.0,2.0,2.0,0.0,360990.0,4.0,2.0,0.0
268362,0,66.1013698630137,,Very Low,,60-70,High Burden,Secondary / secondary special,Married,House / apartment,,88650.0,269550.0,18891.0,3.0406091370558377,0.21309644670050762,44325.0,3.0,1.0,2.0,210312.0,5.0,5.0,0.0
346751,0,42.27945205479452,13.687671232876712,Low,10-20 Years,40-50,High Burden,Higher education,Separated,House / apartment,Accountants,135000.0,787131.0,26145.0,5.8306,0.19366666666666665,67500.0,0.0,0.0,0.0,961704.0,4.0,3.0,1.0
328214,0,25.73972602739726,6.358904109589041,Very High,5-10 Years,20-30,Very Low Burden,Higher education,Separated,House / apartment,Core staff,238500.0,450000.0,22500.0,1.8867924528301887,0.09433962264150944,119250.0,14.0,5.0,9.0,6377823.0,13.0,7.0,4.0
244480,0,43.983561643835614,3.372602739726027,Very Low,2-5 Years,40-50,Very High Burden,Higher education,Married,House / apartment,Core staff,90000.0,799956.0,26568.0,8.8884,0.2952,30000.0,5.0,3.0,2.0,610604.775,5.0,4.0,0.0
131308,0,36.463013698630135,14.304109589041095,Low,10-20 Years,30-40,High Burden,Secondary / secondary special,Married,House / apartment,Laborers,112500.0,450000.0,22018.5,4.0,0.19572,28125.0,1.0,1.0,0.0,675000.0,1.0,1.0,0.0
263136,0,36.10958904109589,3.03013698630137,Low,2-5 Years,30-40,Moderate Burden,Secondary / secondary special,Married,House / apartment,Sales staff,112500.0,166810.5,19926.0,1.48276,0.17712,56250.0,1.0,0.0,1.0,336532.5,2.0,2.0,0.0
451141,0,53.04383561643836,10.934246575342465,Low,10-20 Years,50-60,High Burden,Secondary / secondary special,Married,House / apartment,Security staff,126000.0,513531.0,24835.5,4.075642857142857,0.19710714285714287,63000.0,1.0,1.0,0.0,39091.5,5.0,3.0,0.0
192582,0,45.136986301369866,5.276712328767124,Very Low,5-10 Years,40-50,High Burden,Secondary / secondary special,Widow,House / apartment,Security staff,67500.0,325908.0,14485.5,4.828266666666667,0.2146,67500.0,8.0,3.0,5.0,769268.115,12.0,5.0,6.0
240785,0,31.983561643835618,5.8054794520547945,Very Low,5-10 Years,30-40,Very High Burden,Secondary / secondary special,Married,House / apartment,Medicine staff,67500.0,270000.0,19332.0,4.0,0.2864,22500.0,0.0,0.0,0.0,961704.0,3.0,3.0,0.0
338779,0,54.76164383561644,0.5643835616438356,Low,0-2 Years,50-60,High Burden,Secondary / secondary special,Married,House / apartment,Sales staff,112500.0,450000.0,22018.5,4.0,0.19572,56250.0,9.0,6.0,3.0,2191621.5,7.0,3.0,3.0
391250,0,35.178082191780824,5.287671232876712,Low,5-10 Years,30-40,Low Burden,Secondary / secondary special,Widow,House / apartment,Laborers,112500.0,454500.0,14661.0,4.04,0.13032,112500.0,7.0,1.0,6.0,869274.0,2.0,2.0,0.0
289738,1,23.40821917808219,3.1890410958904107,Very Low,2-5 Years,20-30,High Burden,Secondary / secondary special,Married,House / apartment,Sales staff,90000.0,450000.0,21888.0,5.0,0.2432,45000.0,2.0,1.0,1.0,102330.0,1.0,1.0,0.0
103978,0,52.14794520547945,6.432876712328767,Low,5-10 Years,50-60,Low Burden,Secondary / secondary special,Married,House / apartment,Sales staff,112500.0,463500.0,15318.0,4.12,0.13616,56250.0,0.0,0.0,0.0,961704.0,5.0,5.0,0.0
281257,0,33.63835616438356,1.1342465753424658,High,0-2 Years,30-40,Very Low Burden,Secondary / secondary special,Married,House / apartment,Cleaning staff,180000.0,327024.0,15372.0,1.8168,0.0854,45000.0,8.0,3.0,5.0,1792509.165,10.0,2.0,3.0
367757,0,47.94794520547945,7.96986301369863,High,5-10 Years,40-50,Very High Burden,Secondary / secondary special,Married,Office apartment,Laborers,180000.0,561384.0,54819.0,3.1188,0.30455,60000.0,6.0,0.0,6.0,565870.725,5.0,4.0,0.0
288504,0,29.13150684931507,7.298630136986302,High,5-10 Years,20-30,Low Burden,Secondary / secondary special,Married,House / apartment,Drivers,166500.0,814041.0,23800.5,4.8891351351351355,0.14294594594594595,83250.0,4.0,1.0,3.0,1165865.4,8.0,7.0,0.0
396850,0,33.172602739726024,6.402739726027397,Medium,5-10 Years,30-40,Moderate Burden,Incomplete higher,Married,With parents,Sales staff,157500.0,945000.0,25056.0,6.0,0.15908571428571427,39375.0,5.0,2.0,3.0,2044318.5,0.0,0.0,0.0
